bodypartused,playerId,y,x,matchId,teamId,matchPeriod,eventSec,eventId,counter,goal,shotangle,distance_to_goal
403,86301,56,92,2575970,3165,1,2784.98666,182656376,0,0,37.74680539,10.73312629
401,20947,68,90,2575971,3194,0,1048.559406,182632432,0,0,15.97427482,18.74459922
401,11156,63,89,2575971,3197,0,1132.812349,182632495,0,0,21.62319613,16.80476123
401,69513,71,94,2575971,3197,0,1407.197428,182632601,0,0,10.26426154,18.27785545
402,328336,61,84,2575971,3194,0,1783.946924,182632608,0,0,19.65382406,21.12060605
403,69513,48,89,2575971,3197,0,1954.713193,182632753,0,0,33.29356327,13.29661611
401,49857,48,88,2575971,3197,0,2378.140218,182632864,0,0,30.71282772,14.48861622
402,11156,34,92,2575971,3197,1,215.47205,182632995,0,0,17.74467163,16
403,69513,55,94,2575971,3197,1,448.090152,182633045,0,0,48.0127875,8.236504113
401,21655,30,80,2575971,3197,1,663.21447,182633125,0,0,13.24051992,28.8444102
401,22099,69,75,2575971,3194,1,941.513052,182633220,0,0,12.14696355,33.63093814
401,11156,36,90,2575971,3197,1,1082.76584,182633273,0,0,20.74608028,16.41462762
401,20815,67,80,2575971,3197,1,1511.175913,182633411,0,0,14.45242825,27.58550344
402,22381,40,84,2575971,3194,1,1778.303611,182633439,0,0,20.23709428,20.8
402,368642,65,97,2575971,3197,1,2099.120013,182633583,0,0,11.54736183,12.52836781
402,21280,97,66,2575971,3197,1,2283.813053,182633657,0,0,6.083792379,55.48333083
403,21376,55,89,2575972,3164,0,746.172575,182638517,0,0,31.21840276,13.79275172
402,14904,58,77,2575972,3164,0,877.880382,182638542,0,0,15.6772501,28.33231371
401,338249,74,82,2575972,3176,0,1269.620244,182638563,0,0,11.91121543,28.89982699
402,20479,46,90,2575972,3164,0,1470.628482,182638687,0,0,34.77783137,12.41933976
403,20479,42,97,2575972,3164,0,1607.917245,182638716,0,0,37.21644047,7.3430239
402,269152,36,81,2575972,3176,0,1796.13557,182638673,0,0,16.16449915,25.40236209
401,20689,68,88,2575972,3164,0,1893.058958,182638845,0,0,16.11530451,20.3646753
401,338249,72,82,2575972,3176,0,2202.997034,182638773,0,0,12.80426607,27.86251963
403,338249,66,92,2575972,3176,0,2275.241632,182638797,0,0,17.74467163,16
401,338249,66,88,2575972,3176,0,2439.104148,182638840,0,0,17.96913974,19.26655133
402,269152,75,90,2575972,3176,0,2516.22293,182638863,0,0,10.30484647,23.32380758
402,21376,43,93,2575972,3164,1,122.41338,182639054,0,0,38.02977697,10.09554357
401,37739,67,81,2575972,3164,1,246.812319,182639103,0,0,14.83196702,26.54806961
402,25541,74,82,2575972,3176,1,502.713974,182639165,0,0,11.91121543,28.89982699
402,447804,22,79,2575972,3176,1,564.806804,182639174,0,0,10.19684324,33.71646482
403,86328,61,91,2575972,3176,1,647.155252,182639186,0,0,25.8815114,13.93125981
401,447804,15,96,2575972,3176,1,989.070579,182639290,0,0,2.779166864,28.40844945
402,447804,33,71,2575972,3176,1,1023.125164,182639299,0,0,11.40571269,37.36308338
402,22380,73,91,2575972,3176,1,1137.911929,182639341,0,0,11.12918929,21.33541656
402,269152,62,88,2575972,3176,1,1170.778134,182639355,0,0,22.11291745,17.30664612
403,86328,41,92,2575972,3176,1,1200.815396,182639365,0,0,30.96375653,12
401,447804,28,85,2575972,3176,1,1268.013165,182639375,0,0,13.12135559,25.17459036
402,447804,38,90,2575972,3176,1,1585.173824,182639492,0,0,23.5594409,15.36749817
402,86328,51,98,2575972,3176,1,1759.883062,182639531,0,0,-63.43494882,2.529822128
402,3710,53,79,2575972,3176,1,2122.047468,182639639,0,0,17.88298344,25.31402773
402,20479,42,90,2575972,3164,1,2260.578335,182639642,0,0,29.60445075,13.6
402,3710,59,87,2575972,3176,1,2399.130111,182639704,0,0,24.08423281,17.18138528
402,447804,39,91,2575972,3176,1,2723.950932,182639769,0,0,25.8815114,13.93125981
403,269152,43,84,2575972,3176,1,2837.68196,182639793,0,0,21.80140949,20
402,86328,57,76,2575972,3176,1,2919.229172,182639805,0,0,15.2551187,29.33939331
403,20461,58,86,2575973,3159,0,585.889547,182213675,0,0,23.62937773,17.97776404
402,9080,24,85,2575973,3193,0,611.404027,182213717,0,0,11.00254696,27.50709
401,89186,45,73,2575973,3159,0,1227.723197,182213841,0,0,13.86968644,32.64597984
402,3323,54,88,2575973,3159,0,1660.639096,182213994,0,0,29.7448813,14.75127113
402,21288,62,73,2575973,3193,0,2231.857962,182214258,0,0,12.96428615,33.79230682
401,89186,53,88,2575973,3159,0,2484.738692,182214257,0,0,30.30268072,14.59863007
401,14943,39,96,2575973,3159,0,2487.215108,182214259,0,0,24.44395478,10.02397127
401,3323,39,80,2575973,3159,0,2574.188513,182214290,0,0,16.76255446,25.56247249
401,14943,46,83,2575973,3159,0,2576.448049,182214291,0,0,21.68577739,20.6494552
402,14943,57,96,2575973,3159,0,2688.703577,182214333,0,0,45,7.375635566
402,3323,57,89,2575973,3159,1,802.422017,182214605,0,0,29.11614627,14.33875866
401,116269,23,78,2575973,3193,1,1250.002161,182214945,0,0,10.42852848,34.11040897
402,21288,67,76,2575973,3193,1,1584.413686,182215049,0,0,12.99461679,31.84964678
402,20443,55,84,2575973,3159,1,1807.403396,182214858,0,0,22.61986495,19.61224108
401,20506,35,89,2575973,3193,1,2302.268355,182215226,0,0,19.25896596,17.8392825
403,115933,53,91,2575973,3193,1,2380.26041,182215247,0,0,39.07763698,11.06345335
402,351010,62,89,2575974,3157,0,221.331678,182640391,0,0,22.86638059,16.32176461
401,14922,36,69,2575974,3157,0,869.596129,182640605,0,0,11.27096781,38.84945302
402,50073,44,87,2575974,3173,0,965.546872,182640529,0,0,26.49178296,16.32176461
402,20943,69,72,2575974,3157,0,1440.351463,182640804,0,0,11.30993247,36.87817783
402,23314,34,89,2575974,3173,0,1771.097342,182640780,0,0,18.15270589,18.3869519
402,116171,45,75,2575974,3173,0,1844.860346,182640808,0,0,14.93141718,30.2654919
401,286223,32,93,2575974,3173,0,1888.829926,182640820,0,0,14.38981512,16.67093279
401,11063,71,80,2575974,3157,0,1906.527861,182640932,0,0,12.84189628,29.29573348
402,20850,41,75,2575974,3173,0,2335.013483,182640972,0,0,14.38375137,30.85190432
402,20449,70,87,2575974,3157,0,2385.434081,182641085,0,0,14.4771771,22.34636436
402,351010,32,90,2575974,3157,0,2440.392777,182641101,0,0,15.97427482,18.74459922
402,3526,43,97,2575974,3157,0,2441.461201,182641105,0,0,45.48146581,6.657326791
402,23314,63,80,2575974,3173,0,2620.547426,182641062,0,0,16.03233935,26.15645236
402,20449,32,79,2575974,3157,0,2734.953758,182641150,0,0,13.70951469,29.02412789
402,20449,46,97,2575974,3157,1,232.117751,182641230,0,0,75.96375653,4.816637832
402,286223,51,74,2575974,3173,1,367.645805,182641235,0,0,14.60217585,31.21025473
402,15524,20,78,2575974,3157,1,437.321908,182641283,0,0,9.53799762,35.67856499
402,20850,40,80,2575974,3173,1,484.8688,182641262,0,0,17.10272897,25.29822128
401,11063,62,74,2575974,3157,1,743.632241,182641325,0,0,13.37675283,32.64352922
402,20449,51,72,2575974,3157,1,931.18958,182641393,0,0,13.57043439,33.60952246
402,351010,36,87,2575974,3157,1,1228.907718,182641485,0,0,19.48080023,19.20416621
402,21865,40,96,2575974,3173,1,1843.519504,182641546,0,0,28.39301942,9.329523032
403,21370,59,91,2575974,3173,1,1896.275758,182641550,0,0,29.53726529,12.97998459
402,21865,69,78,2575974,3173,1,2219.034999,182641634,0,0,13.03865658,30.46309242
401,20943,34,79,2575974,3157,1,2323.568233,182641680,0,0,14.44054165,28.26446532
403,220359,35,99,2575974,3173,1,3239.785567,182641941,0,0,4.241612281,12.05985075
401,122,33,89,2575975,3187,0,624.057381,182628205,0,0,17.10272897,18.95257238
403,246175,69,92,2575975,3172,0,846.303435,182628341,0,0,14.03624347,17.97776404
402,49991,47,78,2575975,3172,0,1006.253343,182628381,0,0,17.09522412,26.50886644
401,20820,68,77,2575975,3172,0,1081.107371,182628404,0,0,13.0430767,31.13069225
402,21077,23,80,2575975,3172,0,1472.051819,182628562,0,0,10.59377253,32.28869771
402,20820,54,77,2575975,3172,0,2108.294322,182628801,0,0,16.28115636,27.78488798
401,20841,34,89,2575975,3172,0,2339.200095,182628849,0,0,18.15270589,18.3869519
401,41034,44,90,2575975,3172,0,2340.568879,182628850,0,0,32.4397629,12.92439554
401,86366,37,90,2575975,3172,0,2342.558002,182628851,0,0,22.12194197,15.87954659
403,280419,69,93,2575975,3172,0,2501.197993,182628911,0,0,13.24051992,17.36663468
402,21171,37,88,2575975,3187,0,2525.308217,182628848,0,0,21.03751103,17.76288265
402,99902,38,74,2575975,3187,0,2792.417004,182628968,0,0,13.37675283,32.64352922
403,41034,52,89,2575975,3172,1,42.162911,182629037,0,0,33.29356327,13.29661611
402,21315,48,71,2575975,3187,1,482.166564,182629176,0,0,13.08682645,34.83676219
403,20404,57,86,2575975,3172,1,847.42252,182629335,0,0,24.30454927,17.7087549
401,21620,39,87,2575975,3172,1,1197.307789,182629469,0,0,22.26658827,17.91089054
402,3313,25,90,2575975,3187,1,2095.860294,182629655,0,0,10.30484647,23.32380758
402,122,63,91,2575975,3187,1,2177.508293,182629679,0,0,22.4794344,14.99333185
401,20556,54,90,2575976,3161,0,688.739921,182256882,0,0,34.77783137,12.41933976
402,206314,39,95,2575976,3161,0,689.921619,182256886,0,0,26.22535686,10.65082156
401,8306,60,75,2575976,3158,0,791.139455,182256893,0,0,14.20676612,31.04834939
401,8327,32,92,2575976,3158,0,794.272631,182256894,0,0,15.15657838,17.30664612
402,20879,64,74,2575976,3158,0,871.351889,182256919,0,0,12.97977717,33.14935897
403,3543,54,89,2575976,3161,0,1009.032802,182256981,0,0,32.07868892,13.58234148
403,23149,48,88,2575976,3158,0,1186.767217,182257001,0,0,30.71282772,14.48861622
402,8327,38,80,2575976,3158,0,1615.040034,182257103,0,0,16.40475995,25.84879107
402,20556,64,68,2575976,3161,0,1847.588851,182257148,0,0,10.97565517,40
402,20879,68,74,2575976,3158,0,2323.614904,182257357,0,0,12.09475708,34.36277055
402,206314,67,86,2575976,3161,0,2566.861859,182257378,0,0,16.58733856,21.61480974
401,114,30,92,2575976,3158,1,13.148638,182257482,0,0,13.01880243,18.65904606
402,20438,37,73,2575976,3158,1,129.920658,182257520,0,0,12.78865073,34.02822358
402,3475,28,77,2575976,3158,1,267.364369,182257583,0,0,11.8151026,32.7340801
401,8327,33,88,2575976,3158,1,347.104448,182257626,0,0,17.02052561,19.80706945
401,70965,62,76,2575976,3161,1,530.827064,182257638,0,0,14.27418138,30.35786554
402,3475,28,78,2575976,3158,1,1144.043909,182257903,0,0,12.03407849,31.72885122
401,14812,65,87,2575976,3161,1,1236.785863,182257834,0,0,18.5755426,19.68146336
402,20418,59,90,2575976,3158,1,1361.039478,182257976,0,0,28.09364881,13.99428455
401,116349,55,88,2575976,3161,1,1509.942769,182257924,0,0,29.0546041,14.94523335
402,20879,64,92,2575976,3158,1,1647.936758,182258079,0,0,20.85445804,14.75127113
402,206314,69,89,2575976,3161,1,2036.767774,182258041,0,0,15.17737685,20.13156725
402,20879,47,86,2575976,3158,1,2203.60553,182258270,0,0,26.29479007,16.97056275
402,20879,46,88,2575976,3158,1,2205.645689,182258271,0,0,29.7448813,14.75127113
401,350032,59,81,2575976,3158,1,2573.124202,182258330,0,0,18.17223968,23.90983061
401,70965,31,91,2575976,3161,1,2798.402322,182258249,0,0,14.60061978,18.64617923
401,333913,37,95,2575977,3163,0,546.433236,182658893,0,0,20.53252479,12.00666482
402,134508,63,70,2575977,3163,0,1004.422483,182659050,0,0,11.7208115,37.47212297
402,134508,72,72,2575977,3163,0,1169.306264,182659112,0,0,10.69899933,37.93046269
401,20476,25,87,2575977,3204,0,1482.125898,182659133,0,0,11.25090815,25.36454218
402,213948,54,70,2575977,3163,0,2085.090969,182659365,0,0,12.58296249,36.14194239
402,213948,37,86,2575977,3163,0,2120.17046,182659371,0,0,19.74683661,19.75854246
402,213948,70,73,2575977,3163,0,2287.401022,182659464,0,0,11.36323086,36.1353013
401,248950,31,76,2575977,3163,0,2657.640782,182659540,0,0,12.43956202,32.5650119
402,20476,54,90,2575977,3204,1,197.956259,182659613,0,0,34.77783137,12.41933976
401,20448,37,91,2575977,3204,1,1018.859467,182659771,0,0,22.4794344,14.99333185
402,21517,50,71,2575977,3204,1,1793.236315,182659966,0,0,13.113893,34.8
402,213948,54,72,2575977,3163,1,2288.900899,182660127,0,0,13.45868461,33.75203698
402,20448,68,70,2575977,3204,1,2814.913778,182660208,0,0,10.958662,38.77318661
401,22163,38,79,2575978,3315,0,355.034863,182611683,0,0,15.82615408,26.96664607
402,20941,26,87,2575978,3185,0,461.44692,182611823,0,0,11.82662867,24.73863375
401,208696,35,75,2575978,3315,0,899.845449,182611782,0,0,13.14106976,32.31098884
402,20927,51,92,2575978,3185,0,1223.986316,182612022,0,0,45,9.633275663
402,21234,35,85,2575978,3185,0,1435.917702,182612098,0,0,17.67105036,21.63330765
402,21162,50,70,2575978,3315,0,1771.297485,182611963,0,0,12.68038349,36
401,209400,65,80,2575978,3315,0,1820.05697,182611968,0,0,15.2551187,26.83281573
402,22162,68,78,2575978,3315,0,1854.221116,182611971,0,0,13.37389402,30.07191381
401,208696,58,70,2575978,3315,0,2095.966322,182612033,0,0,12.2993434,36.56446362
402,209400,71,83,2575978,3315,0,2307.347228,182612097,0,0,13.44999627,26.42725865
401,209400,51,79,2575978,3315,0,2460.379294,182612115,0,0,18.02121989,25.21269521
402,22152,31,74,2575978,3315,0,2579.95539,182612154,0,0,11.86066564,34.70561914
402,339791,22,84,2575978,3185,0,2760.512429,182612297,0,0,10.19150185,29.50254226
401,8148,38,82,2575978,3185,1,379.683741,182612499,0,0,17.66127885,23.63725872
401,14903,75,84,2575978,3185,1,413.372003,182612514,0,0,11.53462065,27.72435752
402,354123,75,78,2575978,3315,1,458.450133,182612408,0,0,11.05528624,33.12038647
402,20941,35,90,2575978,3185,1,641.444702,182612629,0,0,19.44003483,16.97056275
401,354552,47,89,2575978,3185,1,1583.06013,182612844,0,0,32.77758391,13.41640786
402,21234,62,82,2575978,3185,1,2993.897596,182612996,0,0,17.66127885,23.63725872
402,22162,33,72,2575979,3315,0,625.609277,186076681,0,0,11.70057946,36.24803443
401,209400,37,83,2575979,3315,0,1092.466384,186076825,0,0,17.79962218,22.89803485
401,20820,35,91,2575979,3172,0,1343.921572,186077015,0,0,19.45179464,16.14434886
402,21077,23,90,2575979,3172,0,1411.532717,186077057,0,0,9.172042091,24.70951234
402,246063,59,88,2575979,3315,0,2322.898709,186077114,0,0,25.34617594,16.09968944
403,21861,40,92,2575979,3315,0,2714.948112,186077238,0,0,28.7203268,12.49639948
401,209400,38,76,2575979,3315,1,281.23041,186077410,0,0,14.27418138,30.35786554
401,21861,43,95,2575979,3315,1,599.72971,186077496,0,0,43.06319961,8.207313811
402,22162,46,73,2575979,3315,1,1377.411399,186077686,0,0,13.94323092,32.55764119
401,280419,67,81,2575979,3172,1,1523.40181,186077815,0,0,14.83196702,26.54806961
401,209400,48,80,2575979,3315,1,1700.880135,186077768,0,0,18.84461544,24.05327421
401,22699,41,88,2575979,3315,1,2531.218833,186078024,0,0,25.34617594,16.09968944
402,20478,42,87,2575979,3315,1,2536.071003,186078027,0,0,24.94390526,16.86179113
401,209400,27,59,2575979,3315,1,2627.383187,186078047,0,0,8.165188559,52.52808772
403,20635,53,91,2575979,3315,1,2862.421353,186078133,0,0,39.07763698,11.06345335
402,22135,61,90,2575980,3219,0,194.016059,186164702,0,0,25.04620078,14.88086019
402,22323,46,79,2575980,3219,0,311.092456,186165832,0,0,17.76369887,25.40236209
402,20941,35,87,2575980,3185,0,488.011101,186164694,0,0,18.5755426,19.68146336
401,134484,53,70,2575980,3219,0,669.341646,186164825,0,0,12.62540237,36.07991131
402,20941,58,74,2575980,3185,0,1004.555074,186165815,0,0,14.03624347,31.84964678
401,8148,61,78,2575980,3185,0,1848.169956,186165133,0,0,15.56151033,27.82804341
403,22614,46,94,2575980,3219,0,1967.89208,186164994,0,0,51.34019175,7.879086241
402,22135,60,88,2575980,3219,0,2207.041311,186165086,0,0,24.2814601,16.47300823
402,21322,45,83,2575980,3219,0,2208.689489,186165087,0,0,21.41296947,20.78845834
401,25898,24,89,2575980,3185,0,2254.591213,186165237,0,0,10.13272606,24.63493454
402,20941,66,72,2575980,3185,0,2290.03472,186165245,0,0,11.88865804,35.95552809
402,21234,46,87,2575980,3185,0,2461.044242,186165288,0,0,27.71081402,15.92482339
402,20941,48,80,2575980,3185,0,2479.710817,186165290,0,0,18.84461544,24.05327421
402,24269,58,79,2575980,3219,0,2600.58879,186165222,0,0,16.98552989,26
402,21234,25,72,2575980,3185,1,23.10371,186165337,0,0,10.07433273,39.10191811
403,21234,41,87,2575980,3185,1,421.355457,186165398,0,0,24.08423281,17.18138528
402,24838,32,88,2575980,3219,1,541.342853,186165914,0,0,16.11530451,20.3646753
402,22135,54,75,2575980,3219,1,961.297971,186165977,0,0,15.02325872,30.17018396
401,25558,55,87,2575980,3185,1,1385.172642,186165559,0,0,27.1496817,16.10465771
401,8148,56,73,2575980,3185,1,1404.361372,186165565,0,0,13.78082532,32.75362575
402,22135,58,92,2575980,3219,1,1430.449789,186166021,0,0,33.25436657,11.53776408
402,20941,58,86,2575980,3185,1,1759.767194,186165630,0,0,23.62937773,17.97776404
402,20941,29,76,2575980,3185,1,1795.899482,186165642,0,0,11.87516398,33.34186557
402,21507,65,89,2575980,3185,1,1928.986417,186165667,0,0,19.25896596,17.8392825
403,21234,40,89,2575980,3185,1,1955.209203,186165670,0,0,25.41529024,15.43502511
402,339791,31,88,2575980,3185,1,2037.598429,186165683,0,0,15.2551187,20.93800373
402,256478,58,76,2575980,3219,1,2265.157868,186166111,0,0,15.09157268,29.50254226
401,218971,35,90,2575980,3219,1,2486.751713,186166144,0,0,19.44003483,16.97056275
401,8148,63,76,2575980,3185,1,2714.455787,186165778,0,0,14.03624347,30.62025473
402,21385,27,80,2575981,3187,0,292.956685,186172874,0,0,12.06130946,30.24169307
401,21123,33,95,2575981,3166,0,338.395106,186172888,0,0,13.18067319,14.86472334
402,259292,67,92,2575981,3166,0,1083.189419,186173154,0,0,16.38954033,16.64692164
402,21385,34,87,2575981,3187,0,1167.52558,186173141,0,0,17.69363999,20.17919721
402,40726,47,74,2575981,3187,0,1650.859698,186173383,0,0,14.52784886,31.29217154
402,21171,28,90,2575981,3187,0,1927.143847,186173480,0,0,12.36906153,21.30164313
402,3313,67,87,2575981,3187,0,2637.575468,186173655,0,0,16.83988461,20.69589331
403,21171,60,95,2575981,3187,0,2669.138575,186173660,0,0,29.7448813,10
402,21385,70,78,2575981,3187,1,203.554529,186174611,0,0,12.70273192,30.87005021
401,20796,45,92,2575981,3166,1,849.118296,186173954,0,0,39.80557109,10.4
402,122,73,80,2575981,3187,1,1400.75893,186174612,0,0,12.06130946,30.24169307
402,99902,40,77,2575981,3187,1,1502.228808,186174205,0,0,15.25224486,28.73604009
402,21001,36,89,2575981,3187,1,1862.035642,186174322,0,0,20.417804,17.31126801
402,21385,48,77,2575981,3187,1,2430.7011,186174446,0,0,16.43927106,27.64633791
402,40726,53,83,2575981,3187,1,2806.641059,186174606,0,0,21.9025768,20.54069132
403,3300,40,97,2575981,3187,1,2855.316345,186174609,0,0,25.28796826,8.77268488
402,51151,73,75,2575982,3197,0,471.609295,186082782,0,0,11.10646513,35.19318116
402,20636,62,86,2575982,3173,0,525.48611,186082799,0,0,20.55604522,19.3494186
402,20875,60,83,2575982,3173,0,714.664646,186082887,0,0,19.37182191,21.91255348
401,11156,52,75,2575982,3197,0,1085.038587,186082977,0,0,15.14744468,30.04263637
402,286223,48,66,2575982,3173,0,1310.500579,186083114,0,0,11.18175421,40.8313605
402,21280,75,73,2575982,3197,0,1343.685099,186083040,0,0,10.24744435,38.07571404
403,22933,44,92,2575982,3173,0,1413.053743,186083154,0,0,37.74680539,10.73312629
402,21865,62,96,2575982,3173,0,1418.005544,186083157,0,0,21.16125982,10.73312629
403,116171,44,89,2575982,3173,0,1940.314853,186083321,0,0,30.22183827,14.04563989
401,116171,60,87,2575982,3173,0,2525.272042,186083580,0,0,23.18719744,17.5316856
403,21280,70,81,2575982,3197,0,2769.815947,186083390,0,0,13.4984711,27.85390457
401,69513,35,91,2575982,3197,1,399.804011,186084419,0,0,19.45179464,16.14434886
401,3885,32,94,2575982,3197,1,635.461474,186083637,0,0,13.32453126,16.09968944
402,22933,62,86,2575982,3173,1,845.866822,186083984,0,0,20.55604522,19.3494186
402,116171,47,73,2575982,3173,1,1402.474093,186084160,0,0,14.00096282,32.48876729
401,69513,39,87,2575982,3197,1,2097.525369,186083992,0,0,22.26658827,17.91089054
402,368642,54,75,2575982,3197,1,2298.828475,186084049,0,0,15.02325872,30.17018396
403,50073,57,90,2575982,3173,1,2397.918665,186084336,0,0,31.06516489,13.24235629
402,22933,38,86,2575982,3173,1,2929.200871,186084405,0,0,20.55604522,19.3494186
402,22380,70,79,2575983,3176,0,104.622591,186086768,0,0,12.97395643,29.85029313
401,328336,25,80,2575983,3194,0,799.310922,186087424,0,0,11.30993247,31.2409987
402,269152,68,91,2575983,3176,0,863.095647,186086907,0,0,15.66984292,18
402,25541,64,71,2575983,3176,0,933.520295,186086920,0,0,11.90545139,36.55789928
403,86328,64,87,2575983,3176,0,1553.383748,186087005,0,0,19.48080023,19.20416621
402,20536,43,90,2575983,3194,0,1678.876371,186087846,0,0,31.06516489,13.24235629
403,269152,52,89,2575983,3176,0,1835.354155,186087078,0,0,33.29356327,13.29661611
402,328336,29,87,2575983,3194,0,1862.751423,186087929,0,0,13.76078511,22.92596781
401,328336,26,78,2575983,3194,0,2072.211074,186087956,0,0,11.37710217,32.64352922
402,447804,53,81,2575983,3176,0,2253.064314,186087179,0,0,19.69369982,22.92596781
402,20536,74,96,2575983,3194,1,18.918619,186088063,0,0,5.836199198,19.790907
401,22099,68,72,2575983,3194,1,180.736946,186088104,0,0,11.50741132,36.55571091
402,20935,76,73,2575983,3194,1,514.795679,186088154,0,0,10.02402754,38.501948
402,410031,46,81,2575983,3194,1,671.216384,186088171,0,0,19.53512219,23.02346629
402,410031,60,95,2575983,3194,1,705.939621,186088175,0,0,29.7448813,10
402,447804,25,76,2575983,3176,1,759.217419,186087460,0,0,10.75096699,35.0633712
402,22381,62,75,2575983,3194,1,834.740483,186088196,0,0,13.81284768,31.4985714
402,447804,32,70,2575983,3176,1,1294.898139,186087600,0,0,10.958662,38.77318661
402,22380,49,74,2575983,3176,1,1422.782583,186087644,0,0,14.60217585,31.21025473
401,343925,82,81,2575983,3194,1,1750.563802,186088312,0,0,8.942166342,34.28119018
402,20935,53,92,2575983,3194,1,1876.866308,186088339,0,0,43.15238973,9.895453501
402,269152,51,74,2575983,3176,1,2321.267694,186087826,0,0,14.60217585,31.21025473
401,338249,62,85,2575983,3176,1,2451.048585,186087850,0,0,19.79157495,20.4
402,86328,52,90,2575983,3176,1,2570.178882,186087883,0,0,36.32682595,12.10619676
401,20536,33,98,2575983,3194,1,2802.109527,186088421,0,0,6.27107745,13.8101412
402,241676,37,81,2575984,3161,0,264.41478,185957497,0,0,16.59612019,25.05992817
401,20661,57,91,2575984,3204,0,443.656479,185958080,0,0,33.20657032,12.16552506
402,20448,65,73,2575984,3204,0,685.928682,185958182,0,0,12.41172458,34.55083212
402,241676,62,76,2575984,3161,0,820.480768,185957608,0,0,14.27418138,30.35786554
402,14812,34,90,2575984,3161,0,1247.70628,185957729,0,0,18.20848447,17.54536976
402,206314,63,97,2575984,3161,0,1730.048512,185957770,0,0,15.32151007,11.00545319
402,20556,64,74,2575984,3161,0,2090.85984,185957829,0,0,12.97977717,33.14935897
403,134420,43,90,2575984,3204,0,2405.96249,185958664,0,0,31.06516489,13.24235629
403,14812,39,93,2575984,3161,0,2726.3353,185957956,0,0,26.98023072,12.16552506
402,20661,62,88,2575984,3204,0,2764.21722,185958752,0,0,22.11291745,17.30664612
402,14812,53,85,2575984,3161,1,193.78854,185958131,0,0,24.65273369,18.15929514
401,3543,62,77,2575984,3161,1,382.932294,185958218,0,0,14.7624096,29.22190959
401,298212,54,71,2575984,3161,1,1034.262779,185958404,0,0,13.00628158,34.94681674
402,22864,34,72,2575984,3204,1,1539.79011,185959239,0,0,11.88865804,35.95552809
402,69968,45,87,2575984,3161,1,1594.531704,185958580,0,0,27.1496817,16.10465771
402,138408,68,70,2575984,3161,1,1679.232567,185958617,0,0,10.958662,38.77318661
402,20911,73,79,2575984,3204,1,2049.429299,185959311,0,0,11.88865804,31.202564
403,206314,52,92,2575984,3161,1,2158.631716,185958828,0,0,44.29268063,9.732420048
401,298212,31,80,2575984,3161,1,2348.935043,185958904,0,0,13.64291478,28.40844945
402,21094,74,86,2575984,3161,1,2693.869478,185959056,0,0,11.95268215,25.51234995
403,20626,58,94,2575984,3161,1,2756.69899,185959086,0,0,36.86989765,9.633275663
403,239298,55,89,2575984,3204,1,2835.800139,185959413,0,0,31.21840276,13.79275172
401,239298,68,78,2575984,3204,1,2983.302007,185959434,0,0,13.37389402,30.07191381
401,3323,68,95,2575985,3159,0,187.654997,185988229,0,0,11.92116743,15.6
402,21290,44,80,2575985,3159,0,551.447384,185988390,0,0,18.227151,24.47529367
402,21291,46,78,2575985,3165,0,728.228154,185988449,0,0,16.99082329,26.59323222
402,21564,27,67,2575985,3165,0,754.576681,185988458,0,0,9.511849296,43.66600508
403,14943,58,90,2575985,3159,0,1716.91038,185988723,0,0,29.60445075,13.6
403,134427,50,92,2575985,3159,0,1718.311344,185988725,0,0,45.2397299,9.6
401,105334,67,81,2575985,3159,0,1798.24195,185988767,0,0,14.83196702,26.54806961
401,25437,32,80,2575985,3159,0,2189.374798,185988912,0,0,14.04748675,27.9885691
401,21564,41,72,2575985,3165,0,2299.367371,185988907,0,0,12.99461679,34.36277055
401,21291,36,74,2575985,3165,0,2479.613625,185988964,0,0,12.97977717,33.14935897
402,24964,61,87,2575985,3165,0,2558.611009,185989004,0,0,22.26658827,17.91089054
401,21607,69,85,2575985,3165,1,378.943091,185989214,0,0,14.95681846,23.55928692
401,21607,57,76,2575985,3165,1,493.068538,185989232,0,0,15.2551187,29.33939331
402,3323,51,86,2575985,3159,1,715.510432,185989326,0,0,26.72969377,16.81903683
401,21607,65,79,2575985,3165,1,892.780855,185989352,0,0,14.79972878,27.91128804
401,21291,65,86,2575985,3165,1,1213.983745,185989427,0,0,18.13947391,20.64558064
401,89186,28,87,2575985,3159,1,1514.311907,185989494,0,0,13.08059591,23.51850335
401,89186,66,90,2575985,3159,1,1568.600587,185989501,0,0,18.20848447,17.54536976
401,89186,35,77,2575985,3159,1,1641.796272,185989507,0,0,13.93680541,30.09584689
402,21148,47,80,2575985,3165,1,1909.901461,185989688,0,0,18.74549201,24.11970149
403,20662,41,97,2575985,3165,1,1927.309787,185989705,0,0,30.54757175,8.049844719
401,3323,43,75,2575985,3159,1,2738.820671,185989794,0,0,14.69178911,30.5181913
402,20449,38,90,2575986,3157,0,294.178617,186101259,0,0,23.5594409,15.36749817
401,285109,38,79,2575986,3157,0,493.502863,186101343,0,0,15.82615408,26.96664607
402,20449,27,79,2575986,3157,0,796.243755,186101451,0,0,11.88865804,31.202564
402,21384,37,92,2575986,3162,0,1076.642212,186101322,0,0,22.61986495,14.15344481
402,3484,34,89,2575986,3162,0,2189.526918,186101692,0,0,18.15270589,18.3869519
401,11063,41,76,2575986,3157,0,2585.191089,186101938,0,0,14.91031376,29.6863605
401,285109,47,89,2575986,3157,0,2586.578866,186101939,0,0,32.77758391,13.41640786
